Name,URL,Image,Kinds,Summary,Description
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,リスト内のパーツを取得する,特定のパーツ リスト内のすべてのパーツのリストを取得します。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,在庫セットを取得する,このセット内のすべての在庫セットのリストを取得します。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,失われたパーツを削除する,ユーザーから失われたパーツを削除します。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,失われたパーツを取得,ユーザーの LEGO コレクションからすべての失われたパーツのリストを取得します。 必要に応じて、以下のクエリ パラメータの 1 つ以上でフィルタリングします。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,失われたパーツを追加,ユーザーのリストに 1 つ以上の失われたパーツを追加します。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,必要なセットの部品を探す,指定されたセットを構築するためにユーザーが必要とする部品の数を調べます。 ユーザーの規定のビルド設定は、セットとパーツの LEGO コレクションを使用してビルド マッチ % を計算するために使用されます。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,色の詳細を取得する,特定の色に関する詳細を取得します。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,色を取得する,すべての色のリストを取得します。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,要素を取得,特定の要素 ID に関する詳細を取得します。
Rebrickable (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rebrickableip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1611/1.0.1611.3104/rebrickableip/icon.png,Action,部品リストを削除,部品リストとそのすべての部品を削除します。
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,IP 拡張エンリッチメント,Recorded Future 拡張パートナー データによる IP エンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,Recorded Future Risk,Recorded Future RiskList および セキュリティ管理フィードのダウンロード
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,SOAR API - 複数のエンティティを検索します,SOAR API - 複数のエンティティを検索します (特定のアクセスが必要です)
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,URL エンリッチメント,Recorded Future のデータによる URL エンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,URL 拡張エンリッチメント,Recorded Future 拡張パートナー データによる URL エンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,アラート ルールの検索,Recorded Future UI アラート ルールを検索する
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,ドメイン エンリッチメント,Recorded Future のデータによるドメイン エンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,ドメイン拡張エンリッチメント,Recorded Future 拡張パートナー データによるドメイン エンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,ハッシュ エンリッチメント,Recorded Future のデータによるハッシュ エンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,ハッシュ拡張エンリッチメント,Recorded Future 拡張パートナー データによるハッシュ エンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,検索アラート通知,検索アラート通知
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,検索アラート通知,検索アラート通知
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,脆弱性のエンリッチメント,Recorded Future のデータによる脆弱性のエンリッチメント
レコーデッド フューチャー (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuture/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/recordedfuture/icon.png,Action,脆弱性拡張のエンリッチメント,Recorded Future 拡張パートナー データによる脆弱性エンリッチメント
レコーデッド フューチャー アイデンティティ (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfutureidenti/,https://connectoricons-prod.azureedge.net/release-test-new/1.0.1586.2908/recordedfutureidenti/icon.png,Action,資格情報の検索 - 1 人以上のユーザーの資格情報データを検索します,特定の主題のセットについて公開された資格情報データを検索する
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,Recorded Future Risk,Recorded Future RiskList および セキュリティ管理フィードのダウンロード
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,SOAR API - 複数のエンティティの検索,SOAR API - 複数のエンティティを検索します (特定のアクセスが必要です)
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,URL エンリッチメント,Recorded Future のデータによる URL エンリッチメント
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,アラート ルールの検索,Recorded Future UI アラート ルールを検索します
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,ドメイン エンリッチメント,Recorded Future のデータによるドメイン エンリッチメント
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,ハッシュ エンリッチメント,Recorded Future のデータによるハッシュ エンリッチメント
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,検索アラート通知,検索アラート通知
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,検索アラート通知,検索アラート通知
レコーデッド フューチャー V2 (プレビュー),https://learn.microsoft.com/ja-jp/connectors/recordedfuturev2/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/recordedfuturev2/icon.png,Action,脆弱性のエンリッチメント,Recorded Future のデータによる脆弱性のエンリッチメント
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Action,ID でプロジェクトを取得する,ID でプロジェクトを取得します。
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Action,ID でユーザーを取得します,ID でユーザーを取得します。
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Action,イシューを作成する,イシューを作成します。
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Action,イシューを更新する,イシューを更新します。
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Action,プロジェクトを作成する,プロジェクトを作成します。
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Action,ユーザーを一覧表示する,ユーザーを一覧表示します。
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Trigger,イシューが更新されたとき,イシューが更新されたとき。
Redmine (プレビュー),https://learn.microsoft.com/ja-jp/connectors/redmine/,https://connectoricons-prod.azureedge.net/releases/v1.0.1543/1.0.1543.2638/redmine/icon.png,Trigger,プロジェクトが作成されたとき,プロジェクトが作成されたとき。
Refuge Restrooms (独立発行者) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/refugerestroomsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/refugerestroomsip/icon.png,Action,トイレを検索する,トイレ記録の全文検索を実行します。
Refuge Restrooms (独立発行者) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/refugerestroomsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/refugerestroomsip/icon.png,Action,場所別にトイレを取得する,場所で検索します。
Refuge Restrooms (独立発行者) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/refugerestroomsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1592/1.0.1592.2970/refugerestroomsip/icon.png,Action,日付別でトイレを取得する,特定の日付以降に更新または作成されたトイレ記録を検索します。
RegEx Matching (独立発行者),https://learn.microsoft.com/ja-jp/connectors/regexmatchingip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1597/1.0.1597.3005/regexmatchingip/icon.png,Action,テキストが指定された文字で始まっているかどうかを確認する,このアクションは、入力されたテキストが指定された文字で始まるかどうかをチェックします
RegEx Matching (独立発行者),https://learn.microsoft.com/ja-jp/connectors/regexmatchingip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1597/1.0.1597.3005/regexmatchingip/icon.png,Action,テキストが指定された文字で終わっているかどうかを確認する,このアクションは、入力されたテキストが指定された文字で終わっているかどうかをチェックします
RegEx Matching (独立発行者),https://learn.microsoft.com/ja-jp/connectors/regexmatchingip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1597/1.0.1597.3005/regexmatchingip/icon.png,Action,テキストが有効なクレジットカード番号であるかどうかを確認する,このアクションは、入力テキストが有効なクレジットカード番号であるかどうかを確認します
RegEx Matching (独立発行者),https://learn.microsoft.com/ja-jp/connectors/regexmatchingip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1597/1.0.1597.3005/regexmatchingip/icon.png,Action,テキストが有効な米国の社会保障番号形式であるかどうかを確認する,このアクションは、入力されたテキストが米国の社会保障番号の形式と一致するかどうかを確認します
RegEx Matching (独立発行者),https://learn.microsoft.com/ja-jp/connectors/regexmatchingip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1597/1.0.1597.3005/regexmatchingip/icon.png,Action,テキストに数字が含まれているかどうかを確認する,このアクションは、入力されたテキストのどこかに数字が含まれているかどうかをチェックします
RegEx Matching (独立発行者),https://learn.microsoft.com/ja-jp/connectors/regexmatchingip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1597/1.0.1597.3005/regexmatchingip/icon.png,Action,有効な GUID 形式を確認してください,このアクションは、入力されたテキストが有効な GUID 形式であるかどうかを確認します
RegEx Matching (独立発行者),https://learn.microsoft.com/ja-jp/connectors/regexmatchingip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1597/1.0.1597.3005/regexmatchingip/icon.png,Action,有効なメール形式を確認してください,このアクションは、入力されたテキストが有効なメール形式であるかどうかを確認します
Clarity PPM 用 RegoLink,https://learn.microsoft.com/ja-jp/connectors/regolink/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/regolink/icon.png,Action,クエリを実行,NSQL クエリによって提供されるすべてのレコードのリストを返します。 ユーザーが NSQL パラメーターでフィルター処理し、応答の一部としてすべての列を使用できるようにします。
Clarity PPM 用 RegoLink,https://learn.microsoft.com/ja-jp/connectors/regolink/,https://connectoricons-prod.azureedge.net/releases/v1.0.1608/1.0.1608.3077/regolink/icon.png,Action,ルックアップを検証する,指定されたパラメーターのルックアップ値を返します。 ID またはラベルで単一の値を検証したり、使用可能なすべての値のリストを取得したりできます
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,ジョブの取得,個々のジョブの取得。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,ソースの取得,個々のソースの取得。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,トレーニングの一覧または検索,人道的な学習機会のリストを取得することができます。 有用かつ必要な人道的スキルのためのトレーニングの機会とコース。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,トレーニングの取得,個々のトレーニングの機会を取得します。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,レポートを取得,個々のレポートの取得。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,人道的な求人情報の掲載または検索する,求人情報の一覧を取得する。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,国の一覧と検索,すべての国の一覧を取得します。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,国を取得する,個々の国を取得します。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,最新情報、ヘッドライン、地図の一覧表示や検索,"レポートの一覧を取得する。 レポートは、4,000 以上の情報源から集められた最新情報と分析で、24 時間体制で働く編集者チームによってタグ付けされています。"
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,災害の一覧または検索,災害の一覧を取得する。
ReliefWeb (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/reliefwebip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1595/1.0.1595.2986/reliefwebip/icon.png,Action,災害の取得,個々の災害の取得。
Replicate (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicateip/,https://connectoricons-prod.azureedge.net/u/v-sriyen/Oct5thTrain/1.0.1604.3058/replicateip/icon.png,Action,モデルの取得,所有者と名前に基づいてモデルを取得します。
Replicate (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicateip/,https://connectoricons-prod.azureedge.net/u/v-sriyen/Oct5thTrain/1.0.1604.3058/replicateip/icon.png,Action,予測 をキャンセルする,開始済の予測をキャンセルします。
Replicate (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicateip/,https://connectoricons-prod.azureedge.net/u/v-sriyen/Oct5thTrain/1.0.1604.3058/replicateip/icon.png,Action,予測の一覧を取得する,アカウントで作成した予測のページ分割されたリストを取得します。 これには、API およびレプリケート Web サイトから作成された予測が含まれます。
Replicate (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicateip/,https://connectoricons-prod.azureedge.net/u/v-sriyen/Oct5thTrain/1.0.1604.3058/replicateip/icon.png,Action,予測を作成する,モデルと入力に基づいて予測を作成します。
Replicate (独立発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicateip/,https://connectoricons-prod.azureedge.net/u/v-sriyen/Oct5thTrain/1.0.1604.3058/replicateip/icon.png,Action,予測を取得する,開始された予測を取得します。
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,タスク リスト サービス データの取得,Replicon からタスク リスト サービス データを取得する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,タスクのリソース割り当てを書き換える,リソース割り当てを指定したタスクに更新する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,タスクの移動,タスクを新しい親に移動する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,タスク階層の作成または変更の適用,タスク階層を作成する、または Replicon タスクに変更を適用する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,テナント エンド ポイントの詳細を取得,テナントのエンド ポイントの詳細を取得する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,プロジェクト チーム メンバーを割り当てる,プロジェクト チーム メンバーのプロジェクト割り当てを再書き込みする
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,プロジェクトの作成または変更の適用,Replicon でプロジェクトを作成または変更を適用する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,プロジェクトの詳細を取得,Replicon からプロジェクトの詳細を取得する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,ユーザー リストの取得,Replicon からユーザー リスト データを取得する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,入力された時間の概要を取得,Replicon からタスク Uri によって入力された時間を取得する
Replicon (プレビュー),https://learn.microsoft.com/ja-jp/connectors/replicon/,https://connectoricons-prod.azureedge.net/releases/v1.0.1568/1.0.1568.2756/replicon/icon.png,Action,子孫タスクの詳細を取得,Replicon から階層タスクの詳細を取得する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,レコードの一覧を表示する,レコードの一覧を取得する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,レコードの削除,ID でレコードを削除する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,レコードを取得する,ID でレコードを取得する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,レコードを更新する,ID でレコードを更新する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,レポートを生成する,レポートを生成する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,新しいレコードを作成する,新しいレコードを作成する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,現在のユーザーを取得,ID で現在のユーザー レコードを取得する
Resco Cloud,https://learn.microsoft.com/ja-jp/connectors/rescocloud/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/rescocloud/icon.png,Action,質問を作成する,ID で質問レコードを取得する
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,ID で品種を取得,識別子によって品種情報を取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,ID で組織を取得,識別子で組織を取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,ステータスによって動物を取得,ステータスによって動物のリストを取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,ステータスによって組織で動物を取得,ステータスによって組織で動物のリストを取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,動物を取得,動物の一覧を取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,品種を取得,品種のリストを取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,種 ID により品種を取得,種の識別子によって品種のリストを取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,種により品種を取得,種によって品種のリストを取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,組織で動物を取得,組織で動物のリストを取得します。
RescueGroups (独立系発行元) (プレビュー),https://learn.microsoft.com/ja-jp/connectors/rescuegroupsip/,https://connectoricons-prod.azureedge.net/releases/v1.0.1590/1.0.1590.2954/rescuegroupsip/icon.png,Action,組織を取得する,組織のリストを取得します
Revelation helpdesk,https://learn.microsoft.com/ja-jp/connectors/revelationhelpdesk/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/revelationhelpdesk/icon.png,Action,アクションの追加,Revelation helpdesk の既存のチケットにアクションを追加します
Revelation helpdesk,https://learn.microsoft.com/ja-jp/connectors/revelationhelpdesk/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/revelationhelpdesk/icon.png,Action,クライアントの作成,Revelation helpdesk で新しいクライアント (会社) を作成します
Revelation helpdesk,https://learn.microsoft.com/ja-jp/connectors/revelationhelpdesk/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/revelationhelpdesk/icon.png,Action,チケット タイプの設定,既存のチケットのチケット タイプを設定します
Revelation helpdesk,https://learn.microsoft.com/ja-jp/connectors/revelationhelpdesk/,https://connectoricons-prod.azureedge.net/releases/v1.0.1580/1.0.1580.2838/revelationhelpdesk/icon.png,Action,チケットの再割り当て,Revelation helpdesk でチケットを再割り当てします
